0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.6092e-06,-5.7199e-06,-3.6231e-06,-5.7199e-06,-5.7199e-06,-5.5227e-06,-4.5202e-06,-5.5199e-06,-4.0182e-06,-5.4347e-06,-3.6231e-06,-5.528e-06,-5.7199e-06,-5.3369e-06,-4.654e-06,-5.516e-06,-3.6231e-06,-5.5562e-06,-5.576e-06,-5.7199e-06,-5.5113e-06,-3.6231e-06,-5.0524e-06,-5.5636e-06,-5.5752e-06,-5.677e-06,-4.7387e-06,-4.2943e-06,-3.6231e-06,-5.6517e-06,-5.3141e-06,-5.7199e-06,-3.6231e-06,-5.7199e-06,-5.1146e-06,-3.6231e-06,-5.7199e-06,-5.671e-06,-3.9886e-06,-5.5248e-06,-5.0943e-06,-5.7199e-06,-4.4628e-06,-5.1448e-06,-4.9249e-06,-3.9168e-06,-5.7199e-06,-5.7199e-06,-5.7199e-06,-5.0615e-06,-3.6231e-06,-5.7068e-06,-5.5464e-06,-5.7199e-06,-5.3842e-06,-5.4899e-06,-5.5702e-06,-5.6109e-06,-5.7199e-06,-5.3159e-06,-5.1035e-06,-3.6231e-06,-3.6231e-06,-5.5399e-06,-5.5101e-06,-4.0349e-06,-3.6231e-06,-5.5229e-06,-5.5413e-06,-4.0187e-06,-4.5668e-06,-3.6231e-06,-5.7199e-06,-5.7199e-06,-4.2535e-06,-5.7199e-06,-4.6688e-06,-5.002e-06,-5.7199e-06,-5.7199e-06,-4.4318e-06,-5.0345e-06,-3.6905e-06,-5.7199e-06,-5.6629e-06,-5.7199e-06,-5.5783e-06,-5.4403e-06,-4.6992e-06,-4.449e-06,-5.0258e-06,-4.1655e-06,-4.0876e-06,-5.5702e-06,-4.0849e-06,-5.7199e-06,-5.7199e-06
-3.1818e-05,-3.8422e-05,-1.4976e-05,-3.8741e-05,-2.7114e-05,-2.9562e-05,-2.0982e-05,-2.9483e-05,-1.8511e-05,-2.8762e-05,-1.6052e-05,-2.9689e-05,-3.8399e-05,-2.4985e-05,-2.1638e-05,-2.9389e-05,-1.6187e-05,-3.0361e-05,-3.0906e-05,-3.8794e-05,-2.9288e-05,-1.5691e-05,-2.359e-05,-2.6097e-05,-3.0869e-05,-3.3744e-05,-2.2051e-05,-2.2503e-05,-1.5561e-05,-3.303e-05,-2.4864e-05,-2.7661e-05,-1.6211e-05,-3.883e-05,-2.3895e-05,-1.6251e-05,-3.8566e-05,-3.3582e-05,-1.8365e-05,-2.9606e-05,-2.3784e-05,-3.8467e-05,-2.3318e-05,-2.7014e-05,-2.5689e-05,-1.8018e-05,-3.8652e-05,-3.8527e-05,-3.8596e-05,-2.3633e-05,-1.6509e-05,-2.6796e-05,-3.0124e-05,-3.8486e-05,-2.8461e-05,-2.9104e-05,-3.0728e-05,-2.632e-05,-2.694e-05,-2.8047e-05,-2.384e-05,-1.5837e-05,-1.5311e-05,-2.9978e-05,-2.9255e-05,-1.8592e-05,-1.6029e-05,-2.9566e-05,-3.0004e-05,-1.852e-05,-2.1208e-05,-1.6526e-05,-3.8695e-05,-3.8623e-05,-1.9669e-05,-3.8566e-05,-2.17e-05,-2.3338e-05,-3.864e-05,-3.8754e-05,-2.0546e-05,-2.3504e-05,-1.6894e-05,-2.7201e-05,-3.3346e-05,-3.8415e-05,-3.0959e-05,-2.8799e-05,-2.1858e-05,-2.0628e-05,-2.6301e-05,-1.9237e-05,-1.8854e-05,-3.0719e-05,-1.8845e-05,-3.8498e-05,-3.845e-05
-9.8351e-05,-0.00013148,-3.6954e-05,-0.00013237,-7.7967e-05,-9.116e-05,-5.8817e-05,-9.0862e-05,-5.1689e-05,-8.8692e-05,-4.3002e-05,-9.1585e-05,-0.00013143,-7.0393e-05,-6.0714e-05,-9.0547e-05,-4.3817e-05,-9.3845e-05,-9.5578e-05,-0.00013233,-9.0249e-05,-4.0849e-05,-6.6344e-05,-7.3622e-05,-9.5455e-05,-0.00010395,-6.1896e-05,-7.1266e-05,-4.009e-05,-0.00010189,-6.998e-05,-8.2278e-05,-4.3944e-05,-0.0001324,-6.723e-05,-4.419e-05,-0.00013226,-0.00010347,-5.1253e-05,-9.1294e-05,-6.6841e-05,-0.00013175,-7.3489e-05,-8.3765e-05,-8.0018e-05,-5.0291e-05,-0.00013232,-0.00013209,-0.0001323,-6.6456e-05,-4.5745e-05,-7.5775e-05,-9.304e-05,-0.00013195,-8.7855e-05,-8.9692e-05,-9.5023e-05,-7.4273e-05,-7.6574e-05,-8.6688e-05,-6.7062e-05,-4.1719e-05,-3.8644e-05,-9.2578e-05,-9.0125e-05,-5.1907e-05,-4.2866e-05,-9.118e-05,-9.2643e-05,-5.173e-05,-5.9467e-05,-4.5857e-05,-0.0001323,-0.0001323,-5.5019e-05,-0.00013224,-6.0824e-05,-6.5589e-05,-0.00013232,-0.00013237,-5.7558e-05,-6.6104e-05,-4.7009e-05,-7.8662e-05,-0.0001028,-0.00013154,-9.5735e-05,-8.8805e-05,-6.1336e-05,-5.7768e-05,-8.177e-05,-5.3781e-05,-5.266e-05,-9.4993e-05,-5.2679e-05,-0.00013196,-0.00013166
-0.00022293,-0.00030907,-8.1404e-05,-0.00031067,-0.00018053,-0.00020786,-0.00013705,-0.0002072,-0.00012111,-0.00020261,-9.9477e-05,-0.0002088,-0.00030928,-0.00016289,-0.0001413,-0.00020652,-0.0001019,-0.00021381,-0.00021735,-0.00031008,-0.00020584,-9.3094e-05,-0.00015382,-0.00017002,-0.00021714,-0.00023338,-0.00014391,-0.0001667,-9.0899e-05,-0.00022958,-0.00016177,-0.00019207,-0.00010221,-0.00031047,-0.00015581,-0.00010295,-0.00031097,-0.00023241,-0.00012006,-0.00020815,-0.00015474,-0.00030982,-0.00017129,-0.00019246,-0.00018474,-0.00011804,-0.00031073,-0.00031064,-0.00031111,-0.00015403,-0.00010753,-0.00017475,-0.00021201,-0.00031056,-0.00020089,-0.00020466,-0.00021626,-0.00017137,-0.00017674,-0.00019848,-0.00015541,-9.569e-05,-8.6752e-05,-0.00021098,-0.00020558,-0.00012154,-9.908e-05,-0.0002079,-0.00021113,-0.00012123,-0.00013851,-0.00010791,-0.00031037,-0.00031087,-0.00012853,-0.00031084,-0.00014132,-0.00015206,-0.00031088,-0.00031066,-0.00013424,-0.00015331,-0.00011053,-0.0001824,-0.00023124,-0.00030956,-0.0002177,-0.00020285,-0.00014265,-0.0001346,-0.00018834,-0.0001258,-0.0001232,-0.00021624,-0.00012341,-0.00031044,-0.00030963
-0.00040949,-0.00057752,-0.0001656,-0.0005798,-0.00035221,-0.00038515,-0.00027335,-0.00038418,-0.00024446,-0.00037647,-0.00020325,-0.00038675,-0.00057854,-0.00032,-0.00028097,-0.00038311,-0.00020822,-0.00039524,-0.00040065,-0.00057782,-0.0003817,-0.00019009,-0.00030338,-0.00033322,-0.00040049,-0.00042464,-0.00028557,-0.00031648,-0.00018563,-0.00041914,-0.00031756,-0.00037402,-0.00020882,-0.00057913,-0.00030694,-0.00021036,-0.00058105,-0.00042308,-0.00024261,-0.00038569,-0.00030466,-0.00057906,-0.00032415,-0.00035949,-0.00034657,-0.00023907,-0.00058,-0.00058057,-0.00058149,-0.00030371,-0.00021965,-0.00034155,-0.0003922,-0.00058097,-0.00037356,-0.00037968,-0.00039911,-0.00033534,-0.00034504,-0.00036951,-0.0003062,-0.00019546,-0.0001772,-0.00039025,-0.00038135,-0.00024523,-0.00020246,-0.00038518,-0.00039062,-0.00024489,-0.00027587,-0.00022044,-0.00057877,-0.0005806,-0.00025792,-0.00058057,-0.00028071,-0.00030008,-0.00058056,-0.00057978,-0.00026823,-0.00030251,-0.00022516,-0.00035573,-0.00042154,-0.00057906,-0.00040135,-0.00037683,-0.00028333,-0.00026888,-0.00035245,-0.00025297,-0.00024836,-0.00039924,-0.00024878,-0.00058043,-0.00057877
-0.00064977,-0.00092843,-0.0002991,-0.00093168,-0.00059761,-0.00061593,-0.00047573,-0.00061494,-0.00042986,-0.00060364,-0.00036319,-0.00061828,-0.00093121,-0.00054885,-0.00048764,-0.00061354,-0.00037148,-0.0006307,-0.00063754,-0.00092699,-0.00061084,-0.00034097,-0.0005227,-0.00057018,-0.00063773,-0.00066819,-0.00049464,-0.00051557,-0.00033355,-0.00066145,-0.00054463,-0.00062961,-0.00037262,-0.0009303,-0.00052823,-0.00037522,-0.00093436,-0.00066596,-0.00042725,-0.00061687,-0.00052411,-0.00093129,-0.0005268,-0.00057858,-0.0005596,-0.0004217,-0.00093182,-0.00093379,-0.00093553,-0.00052316,-0.00039075,-0.00058257,-0.00062626,-0.0009354,-0.00059922,-0.00060781,-0.00063585,-0.00057272,-0.00058721,-0.00059322,-0.00052707,-0.00035,-0.00031933,-0.00062295,-0.00061055,-0.00043117,-0.00036194,-0.00061589,-0.0006238,-0.0004311,-0.00047941,-0.00039202,-0.00092897,-0.00093332,-0.00045134,-0.00093317,-0.00048686,-0.00051726,-0.00093321,-0.00093171,-0.0004675,-0.00052144,-0.00039926,-0.00060267,-0.00066438,-0.00093215,-0.00063883,-0.00060408,-0.00049126,-0.0004688,-0.00056789,-0.0004434,-0.00043656,-0.0006364,-0.00043703,-0.00093394,-0.00093088
-0.00092732,-0.0013451,-0.00048113,-0.0013505,-0.00090484,-0.00088422,-0.00073549,-0.00088369,-0.00066937,-0.00086845,-0.00057418,-0.0008874,-0.0013509,-0.00083903,-0.00075229,-0.00088211,-0.00058581,-0.00090407,-0.0009116,-0.0013412,-0.00087732,-0.00054237,-0.00080202,-0.00087032,-0.00091258,-0.00094679,-0.00076188,-0.00074931,-0.00053186,-0.00093955,-0.00083277,-0.00094598,-0.00058801,-0.0013482,-0.00080974,-0.00059172,-0.0013547,-0.00094377,-0.00066637,-0.00088576,-0.00080321,-0.0013501,-0.00076449,-0.00083434,-0.00080867,-0.00065832,-0.0013499,-0.0013541,-0.0013573,-0.00080262,-0.00061404,-0.0008868,-0.00089814,-0.001358,-0.00086221,-0.00087311,-0.00091019,-0.00087263,-0.00089186,-0.00085398,-0.00080817,-0.00055513,-0.00051114,-0.00089287,-0.00087733,-0.00067154,-0.00057255,-0.00088401,-0.00089455,-0.00067216,-0.00074019,-0.0006157,-0.0013445,-0.0013528,-0.00070058,-0.0013523,-0.00075085,-0.0007939,-0.0013527,-0.0013507,-0.00072341,-0.00080035,-0.00062571,-0.00091109,-0.00094269,-0.0013528,-0.00091382,-0.00086885,-0.00075735,-0.00072596,-0.00081921,-0.00068892,-0.00068013,-0.00091157,-0.00068018,-0.0013549,-0.0013495
-0.0012239,-0.0018149,-0.00069798,-0.0018253,-0.0012537,-0.0011713,-0.0010351,-0.0011718,-0.00094626,-0.0011522,-0.00082104,-0.0011754,-0.0018258,-0.0011712,-0.0010571,-0.0011702,-0.00083573,-0.0011968,-0.0012042,-0.0018088,-0.0011623,-0.00077978,-0.0011227,-0.0012142,-0.0012065,-0.0012436,-0.0010692,-0.00099904,-0.00076627,-0.0012359,-0.0011629,-0.0013032,-0.00083975,-0.0018219,-0.0011327,-0.00084454,-0.0018307,-0.0012395,-0.00094364,-0.0011736,-0.0011233,-0.0018237,-0.0010186,-0.0011081,-0.0010752,-0.00093248,-0.0018228,-0.0018301,-0.0018358,-0.0011235,-0.00087391,-0.0012344,-0.0011892,-0.0018376,-0.0011438,-0.0011568,-0.0012036,-0.0012153,-0.0012389,-0.0011331,-0.0011308,-0.00079595,-0.00073851,-0.0011812,-0.0011629,-0.00094976,-0.00081923,-0.0011708,-0.0011841,-0.00095162,-0.0010404,-0.0008757,-0.0018135,-0.0018274,-0.00098864,-0.001826,-0.0010551,-0.0011115,-0.0018277,-0.0018262,-0.0010185,-0.0011207,-0.00088862,-0.0012608,-0.0012392,-0.0018299,-0.0012078,-0.0011524,-0.0010637,-0.0010232,-0.0010877,-0.00097256,-0.00096269,-0.0012063,-0.00096142,-0.0018319,-0.0018224
